股票代码,企业名称,年份,人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数,数字化转型指数,标准化转型指数(0-100),总词频数
002352,顺丰控股,2017,16,35,13,0,18,0.91,11.33,82
002353,杰瑞股份,2017,0,0,0,0,0,-0.27,0,0
002354,天神娱乐,2017,1,1,0,0,18,0.19,4.4,20
002355,兴民智通,2017,0,6,6,0,6,-0.02,2.37,18
002356,赫美集团,2017,0,0,0,0,25,0.33,5.73,25
002357,富临运业,2017,1,0,0,0,1,-0.23,0.4,2
002358,森源电气,2017,0,1,0,0,12,0.03,2.86,13
002359,北讯集团,2017,2,1,2,0,0,-0.21,0.57,5
002360,同德化工,2017,0,0,0,0,2,-0.22,0.46,2
002361,神剑股份,2017,0,0,0,0,0,-0.27,0,0
002362,汉王科技,2017,33,41,4,0,5,0.91,11.34,83
002363,隆基机械,2017,0,0,0,0,1,-0.25,0.23,1
002364,中恒电气,2017,2,14,13,2,12,0.44,6.84,43
002365,永安药业,2017,0,0,0,0,1,-0.25,0.23,1
002366,台海核电,2017,0,0,0,0,0,-0.27,0,0
002367,康力电梯,2017,2,1,21,0,14,0.25,4.94,38
002368,太极股份,2017,5,44,26,0,9,0.68,9.11,84
002369,卓翼科技,2017,7,7,15,1,47,1.23,14.37,77
002370,亚太药业,2017,0,0,1,0,0,-0.26,0.06,1
002371,北方华创,2017,2,2,0,0,2,-0.16,1.01,6
002372,伟星新材,2017,0,1,0,0,3,-0.19,0.79,4
002373,千方科技,2017,32,31,20,0,127,3.81,39.08,210
002374,丽鹏股份,2017,0,2,0,1,0,-0.17,0.95,3
002375,亚厦股份,2017,0,0,2,0,8,-0.07,1.96,10
002376,新北洋,2017,3,4,1,0,9,0.05,3.06,17
002377,国创高新,2017,0,16,0,0,7,0.07,3.28,23
002378,章源钨业,2017,1,1,0,0,6,-0.1,1.65,8
002379,宏创控股,2017,0,0,0,0,1,-0.25,0.23,1
002380,科远股份,2017,5,16,5,0,42,1.03,12.47,68
002381,双箭股份,2017,0,0,0,0,0,-0.27,0,0
002382,蓝帆医疗,2017,0,0,0,0,1,-0.25,0.23,1
002383,合众思壮,2017,40,47,17,0,12,1.35,15.56,116
002384,东山精密,2017,1,2,1,0,1,-0.2,0.67,5
002385,大北农,2017,1,1,1,0,8,-0.04,2.17,11
002386,天原集团,2017,0,0,1,0,1,-0.24,0.29,2
002387,黑牛食品,2017,0,1,0,0,1,-0.23,0.33,2
002388,新亚制程,2017,0,0,0,0,0,-0.27,0,0
002389,南洋科技,2017,0,0,0,0,0,-0.27,0,0
002390,信邦制药,2017,0,3,1,0,3,-0.16,1.06,7
002391,长青股份,2017,0,0,0,0,0,-0.27,0,0
002392,北京利尔,2017,0,0,0,0,0,-0.27,0,0
002393,力生制药,2017,0,0,0,0,0,-0.27,0,0
002394,联发股份,2017,0,1,0,0,4,-0.16,1.02,5
002395,双象股份,2017,0,0,0,0,0,-0.27,0,0
002396,星网锐捷,2017,1,17,19,0,12,0.34,5.86,49
002397,梦洁股份,2017,0,0,0,0,17,0.14,3.9,17
002398,建研集团,2017,0,3,1,0,3,-0.16,1.06,7
002399,海普瑞,2017,0,0,0,0,0,-0.27,0,0
002400,省广股份,2017,0,22,0,0,4,0.07,3.22,26
002401,中远海科,2017,4,6,6,0,46,1.01,12.23,62
002402,和而泰,2017,37,109,39,0,7,2,21.74,192
002403,爱仕达,2017,0,2,1,0,11,0.02,2.79,14
002404,嘉欣丝绸,2017,0,0,1,0,12,0.02,2.81,13
002405,四维图新,2017,135,93,9,0,14,3.55,36.63,251
002406,远东传动,2017,0,0,0,0,4,-0.17,0.92,4
002407,多氟多,2017,1,0,0,0,6,-0.11,1.55,7
002408,齐翔腾达,2017,0,0,0,0,0,-0.27,0,0
002409,雅克科技,2017,1,0,1,0,0,-0.25,0.23,2
002410,广联达,2017,4,13,11,0,13,0.32,5.7,41
002411,必康股份,2017,1,14,3,0,22,0.45,6.87,40
002412,汉森制药,2017,0,0,0,0,0,-0.27,0,0
002413,雷科防务,2017,0,0,1,0,1,-0.24,0.29,2
002414,高德红外,2017,1,0,1,0,2,-0.2,0.69,4
002415,海康威视,2017,22,17,27,0,17,0.89,11.09,83
002416,爱施德,2017,2,3,4,1,18,0.33,5.77,28
002417,深南股份,2017,1,0,0,0,15,0.11,3.61,16
002418,康盛股份,2017,0,0,0,0,0,-0.27,0,0
002419,天虹股份,2017,3,5,0,0,8,0.03,2.87,16
002420,毅昌股份,2017,0,0,0,0,3,-0.2,0.69,3
002421,达实智能,2017,4,26,27,0,38,1.17,13.77,95
002422,科伦药业,2017,0,0,0,0,2,-0.22,0.46,2
002423,中原特钢,2017,0,0,0,0,2,-0.22,0.46,2
002424,贵州百灵,2017,0,0,0,0,0,-0.27,0,0
002425,凯撒文化,2017,0,0,0,0,1,-0.25,0.23,1
002426,胜利精密,2017,0,0,0,0,49,0.9,11.24,49
002427,＊ST尤夫,2017,0,0,0,0,0,-0.27,0,0
002428,云南锗业,2017,0,0,0,0,0,-0.27,0,0
002429,兆驰股份,2017,3,1,1,0,7,-0.03,2.29,12
002430,杭氧股份,2017,0,1,0,0,3,-0.19,0.79,4
002431,棕榈股份,2017,0,0,0,0,4,-0.17,0.92,4
002432,九安医疗,2017,5,7,4,0,16,0.3,5.5,32
002433,太安堂,2017,0,2,0,0,23,0.3,5.48,25
002434,万里扬,2017,1,0,3,0,3,-0.16,1.04,7
002435,长江润发,2017,0,1,0,0,0,-0.26,0.1,1
002436,兴森科技,2017,0,1,1,0,0,-0.25,0.17,2
002437,誉衡药业,2017,0,0,0,0,0,-0.27,0,0
002438,江苏神通,2017,6,4,0,0,10,0.12,3.74,20
002439,启明星辰,2017,3,30,37,0,22,0.87,10.96,92
002440,闰土股份,2017,0,0,0,0,0,-0.27,0,0
002441,众业达,2017,0,1,0,0,12,0.03,2.86,13
002442,龙星化工,2017,0,0,0,0,1,-0.25,0.23,1
002443,金洲管道,2017,0,0,1,0,2,-0.22,0.52,3
002444,巨星科技,2017,13,0,1,0,10,0.21,4.58,24
002445,中南文化,2017,0,0,0,0,0,-0.27,0,0
002446,盛路通信,2017,3,6,24,0,8,0.19,4.44,41
002447,晨鑫科技,2017,0,3,1,22,1,1.5,16.96,27
002448,中原内配,2017,0,0,0,0,1,-0.25,0.23,1
002449,国星光电,2017,0,0,0,0,0,-0.27,0,0
002450,康得新,2017,2,5,0,0,0,-0.18,0.87,7
002451,摩恩电气,2017,1,1,0,0,3,-0.17,0.96,5
002452,长高集团,2017,0,0,0,0,6,-0.13,1.38,6
002453,天马精化,2017,2,4,2,1,34,0.71,9.42,43
002454,松芝股份,2017,0,0,0,0,0,-0.27,0,0
002455,百川股份,2017,0,0,0,0,0,-0.27,0,0
002456,欧菲科技,2017,3,15,0,0,11,0.21,4.61,29
002457,青龙管业,2017,0,0,0,0,1,-0.25,0.23,1
002458,益生股份,2017,0,0,0,0,0,-0.27,0,0
002459,天业通联,2017,0,1,0,0,1,-0.23,0.33,2
002460,赣锋锂业,2017,0,0,0,0,2,-0.22,0.46,2
002461,珠江啤酒,2017,1,4,0,0,8,-0.02,2.43,13
002462,嘉事堂,2017,0,0,0,0,1,-0.25,0.23,1
002463,沪电股份,2017,2,1,2,1,0,-0.13,1.31,6
002464,众应互联,2017,2,24,2,0,29,0.73,9.63,57
002465,海格通信,2017,2,3,5,0,3,-0.1,1.65,13
002466,天齐锂业,2017,0,0,0,0,0,-0.27,0,0
002467,二六三,2017,0,3,14,0,3,-0.08,1.85,20
002468,申通快递,2017,0,2,0,0,17,0.16,4.11,19
002469,三维工程,2017,0,0,1,0,9,-0.05,2.13,10
002470,金正大,2017,0,2,2,0,23,0.32,5.61,27
002471,中超控股,2017,0,0,0,0,4,-0.17,0.92,4
002472,双环传动,2017,0,0,0,0,20,0.21,4.59,20
002473,＊ST圣莱,2017,0,0,6,0,6,-0.09,1.74,12
002474,榕基软件,2017,0,34,47,0,3,0.47,7.11,84
002475,立讯精密,2017,0,0,0,0,1,-0.25,0.23,1
002476,宝莫股份,2017,0,0,0,0,0,-0.27,0,0
002477,雏鹰农牧,2017,0,10,7,0,8,0.08,3.31,25
002478,常宝股份,2017,0,1,0,0,1,-0.23,0.33,2
002479,富春环保,2017,0,1,0,0,0,-0.26,0.1,1
002480,新筑股份,2017,0,0,0,0,1,-0.25,0.23,1
002481,双塔食品,2017,0,0,0,0,1,-0.25,0.23,1
002482,广田集团,2017,7,3,7,0,15,0.29,5.38,32
002483,润邦股份,2017,1,1,0,0,1,-0.22,0.51,3
002484,江海股份,2017,0,0,0,0,3,-0.2,0.69,3
002485,希努尔,2017,0,1,1,0,6,-0.11,1.54,8
002486,嘉麟杰,2017,0,1,0,0,6,-0.12,1.48,7
002487,大金重工,2017,0,0,0,0,0,-0.27,0,0
002488,金固股份,2017,0,0,0,0,14,0.07,3.21,14
002489,浙江永强,2017,0,2,0,0,22,0.28,5.26,24
002490,＊ST墨龙,2017,0,0,0,0,0,-0.27,0,0
002491,通鼎互联,2017,2,13,7,0,13,0.26,5.11,35
002492,恒基达鑫,2017,0,1,0,0,0,-0.26,0.1,1
002493,荣盛石化,2017,0,0,0,0,0,-0.27,0,0
002494,华斯股份,2017,0,1,0,0,0,-0.26,0.1,1
002495,佳隆股份,2017,0,0,0,0,0,-0.27,0,0
002496,辉丰股份,2017,0,0,0,0,7,-0.1,1.61,7
002497,雅化集团,2017,0,0,0,0,12,0.02,2.75,12
002498,汉缆股份,2017,0,1,0,0,3,-0.19,0.79,4
002499,科林环保,2017,0,0,0,0,0,-0.27,0,0
002500,山西证券,2017,1,1,0,1,9,0.05,3.08,12
002501,利源精制,2017,0,0,0,0,0,-0.27,0,0
002502,＊ST鼎龙,2017,0,0,0,0,7,-0.1,1.61,7
002503,搜于特,2017,0,0,0,0,3,-0.2,0.69,3
002504,＊ST弘高,2017,0,8,0,0,0,-0.18,0.84,8
002505,大康农业,2017,0,2,0,0,24,0.33,5.71,26
002506,协鑫集成,2017,0,0,1,0,9,-0.05,2.13,10
002507,涪陵榨菜,2017,0,1,0,0,14,0.08,3.32,15
002508,老板电器,2017,0,0,3,0,14,0.08,3.39,17
002509,天广中茂,2017,0,0,1,0,0,-0.26,0.06,1
002510,天汽模,2017,0,0,0,0,2,-0.22,0.46,2
002511,中顺洁柔,2017,0,0,0,0,0,-0.27,0,0
002512,达华智能,2017,0,7,32,0,25,0.61,8.42,64
002513,蓝丰生化,2017,0,0,0,0,0,-0.27,0,0
002514,宝馨科技,2017,0,2,2,0,18,0.2,4.46,22
002515,金字火腿,2017,1,9,2,0,11,0.12,3.76,23
002516,旷达科技,2017,0,0,0,0,0,-0.27,0,0
002517,恺英网络,2017,0,13,0,22,31,2.32,24.82,66
002518,科士达,2017,1,1,2,0,6,-0.08,1.77,10
002519,银河电子,2017,2,0,3,0,21,0.29,5.34,26
002520,日发精机,2017,0,0,0,0,0,-0.27,0,0
002521,齐峰新材,2017,0,2,0,0,1,-0.22,0.44,3
002522,浙江众成,2017,0,0,0,0,0,-0.27,0,0
002523,天桥起重,2017,0,1,1,0,4,-0.16,1.08,6
002524,光正集团,2017,0,0,0,0,3,-0.2,0.69,3
002526,山东矿机,2017,0,0,0,0,2,-0.22,0.46,2
002527,新时达,2017,0,1,4,0,10,0.01,2.64,15
002528,英飞拓,2017,22,28,20,0,86,2.61,27.65,156
002529,海源机械,2017,0,0,0,0,0,-0.27,0,0
002530,金财互联,2017,3,31,3,0,7,0.31,5.55,44
002531,天顺风能,2017,0,0,1,0,0,-0.26,0.06,1
002532,新界泵业,2017,1,3,9,0,10,0.08,3.33,23
002533,金杯电工,2017,0,0,0,0,7,-0.1,1.61,7
002534,杭锅股份,2017,0,0,0,0,2,-0.22,0.46,2
002535,林州重机,2017,0,2,0,0,0,-0.25,0.21,2
002536,西泵股份,2017,0,0,0,0,2,-0.22,0.46,2
002537,海联金汇,2017,6,54,1,39,146,6.95,69.22,246
002538,司尔特,2017,2,2,0,0,11,0.05,3.08,15
002539,云图控股,2017,0,4,0,0,12,0.06,3.17,16
002540,亚太科技,2017,0,1,0,0,11,0,2.63,12
002541,鸿路钢构,2017,0,0,0,0,6,-0.13,1.38,6
002542,中化岩土,2017,0,2,0,0,2,-0.2,0.67,4
002543,万和电气,2017,1,4,1,0,16,0.18,4.32,22
002544,杰赛科技,2017,3,17,18,0,10,0.32,5.68,48
002545,东方铁塔,2017,0,1,0,0,1,-0.23,0.33,2
002546,新联电子,2017,1,5,3,0,4,-0.08,1.8,13
002547,春兴精工,2017,0,0,0,0,2,-0.22,0.46,2
002548,金新农,2017,0,8,0,0,4,-0.09,1.76,12
002549,凯美特气,2017,0,0,0,0,0,-0.27,0,0
002550,千红制药,2017,0,0,0,0,2,-0.22,0.46,2
002551,尚荣医疗,2017,0,0,1,0,1,-0.24,0.29,2
002552,宝鼎科技,2017,0,0,0,0,1,-0.25,0.23,1
002553,南方轴承,2017,0,0,0,0,4,-0.17,0.92,4
002554,惠博普,2017,0,0,0,0,3,-0.2,0.69,3
002555,三七互娱,2017,0,1,0,0,3,-0.19,0.79,4
002556,辉隆股份,2017,0,1,1,0,13,0.06,3.15,15
002557,洽洽食品,2017,0,0,0,0,4,-0.17,0.92,4
002558,巨人网络,2017,8,27,4,1,105,2.78,29.27,145
002559,亚威股份,2017,0,1,2,0,81,1.69,18.8,84
002560,通达股份,2017,0,0,0,0,1,-0.25,0.23,1
002561,徐家汇,2017,0,3,1,0,17,0.18,4.27,21
002562,兄弟科技,2017,0,2,0,0,0,-0.25,0.21,2
002563,森马服饰,2017,0,1,0,0,27,0.39,6.3,28
002564,天沃科技,2017,0,0,1,0,1,-0.24,0.29,2
002565,顺灏股份,2017,0,0,1,0,5,-0.14,1.21,6
002566,益盛药业,2017,0,0,0,0,0,-0.27,0,0
002567,唐人神,2017,0,0,0,0,0,-0.27,0,0
002568,百润股份,2017,0,0,0,0,0,-0.27,0,0
002569,步森股份,2017,4,5,2,4,21,0.68,9.12,36
002570,贝因美,2017,0,1,0,0,11,0,2.63,12
002571,＊ST德力,2017,0,1,0,0,5,-0.14,1.25,6
002572,索菲亚,2017,1,3,1,0,21,0.29,5.36,26
002573,清新环境,2017,0,3,0,0,0,-0.24,0.31,3
002574,明牌珠宝,2017,0,0,0,0,13,0.04,2.98,13
002575,群兴玩具,2017,0,0,0,0,23,0.28,5.28,23
002576,通达动力,2017,0,0,0,0,0,-0.27,0,0
002577,雷柏科技,2017,0,3,1,0,19,0.22,4.73,23
002578,闽发铝业,2017,0,0,0,0,7,-0.1,1.61,7
002579,中京电子,2017,6,1,4,0,8,0.07,3.21,19
002580,圣阳股份,2017,1,3,1,0,3,-0.14,1.23,8
002581,未名医药,2017,0,0,0,0,0,-0.27,0,0
002582,好想你,2017,3,7,2,0,47,1,12.15,59
002583,海能达,2017,2,3,7,0,1,-0.13,1.31,13
002584,西陇科学,2017,2,1,0,0,6,-0.08,1.82,9
002585,双星新材,2017,0,0,0,0,1,-0.25,0.23,1
002586,围海股份,2017,0,0,0,0,0,-0.27,0,0
002587,奥拓电子,2017,8,10,2,22,62,3.18,33.11,104
002588,史丹利,2017,0,0,0,0,2,-0.22,0.46,2
002589,瑞康医药,2017,0,2,0,0,3,-0.18,0.9,5
002590,万安科技,2017,0,0,0,0,1,-0.25,0.23,1
002591,恒大高新,2017,0,0,0,0,11,-0.01,2.52,11
002592,八菱科技,2017,0,0,0,0,0,-0.27,0,0
002593,日上集团,2017,2,3,11,0,1,-0.11,1.56,17
002594,比亚迪,2017,0,0,0,0,3,-0.2,0.69,3
002595,豪迈科技,2017,0,0,0,0,0,-0.27,0,0
002596,海南瑞泽,2017,0,0,0,0,0,-0.27,0,0
002597,金禾实业,2017,0,0,0,0,0,-0.27,0,0
002598,山东章鼓,2017,0,0,1,0,9,-0.05,2.13,10
002599,盛通股份,2017,0,0,2,0,1,-0.23,0.35,3
002600,领益智造,2017,0,0,2,0,5,-0.14,1.27,7
002601,龙蟒佰利,2017,0,0,0,0,0,-0.27,0,0
002602,世纪华通,2017,1,0,0,0,0,-0.25,0.17,1
002603,以岭药业,2017,0,0,0,0,2,-0.22,0.46,2
002604,ST龙力,2017,0,3,0,0,0,-0.24,0.31,3
002605,姚记扑克,2017,0,0,0,0,0,-0.27,0,0
002606,大连电瓷,2017,0,0,0,0,0,-0.27,0,0
002607,亚夏汽车,2017,0,0,1,0,7,-0.1,1.67,8
002608,江苏国信,2017,0,0,0,0,0,-0.27,0,0
002609,捷顺科技,2017,4,4,2,0,11,0.12,3.75,21
002610,爱康科技,2017,0,14,1,7,1,0.46,6.96,23
002611,东方精工,2017,0,2,0,0,8,-0.06,2.04,10
002612,朗姿股份,2017,1,3,0,0,6,-0.08,1.86,10
002613,北玻股份,2017,0,0,0,0,3,-0.2,0.69,3
002614,奥佳华,2017,4,2,2,0,3,-0.09,1.7,11
002615,哈尔斯,2017,0,0,0,0,5,-0.15,1.15,5
002616,长青集团,2017,0,0,0,0,3,-0.2,0.69,3
002617,露笑科技,2017,0,0,0,0,0,-0.27,0,0
002618,丹邦科技,2017,0,0,0,0,0,-0.27,0,0
002619,艾格拉斯,2017,0,4,1,0,28,0.45,6.9,33
002620,瑞和股份,2017,2,2,6,0,8,0.02,2.75,18
002621,美吉姆,2017,0,0,0,0,0,-0.27,0,0
002622,融钰集团,2017,3,44,3,0,26,0.91,11.27,76
002623,亚玛顿,2017,0,0,0,0,2,-0.22,0.46,2
002624,完美世界,2017,1,0,0,0,0,-0.25,0.17,1
002625,光启技术,2017,3,2,3,0,12,0.11,3.66,20
002626,金达威,2017,0,0,0,0,0,-0.27,0,0
002627,宜昌交运,2017,0,0,0,0,0,-0.27,0,0
002628,成都路桥,2017,0,0,0,0,0,-0.27,0,0
002629,仁智股份,2017,0,0,0,0,0,-0.27,0,0
002630,华西能源,2017,0,0,0,0,5,-0.15,1.15,5
002631,德尔未来,2017,0,2,0,0,24,0.33,5.71,26
002632,道明光学,2017,0,0,0,0,1,-0.25,0.23,1
002633,申科股份,2017,0,0,0,0,0,-0.27,0,0
002634,棒杰股份,2017,0,1,0,0,0,-0.26,0.1,1
002635,安洁科技,2017,0,1,0,0,6,-0.12,1.48,7
002636,金安国纪,2017,2,2,4,1,2,-0.06,2,11
002637,赞宇科技,2017,0,0,0,0,0,-0.27,0,0
002638,勤上股份,2017,0,0,0,0,9,-0.05,2.06,9
002639,雪人股份,2017,0,1,2,0,1,-0.22,0.46,4
002640,跨境通,2017,1,12,2,1,426,10.16,100,442
002641,永高股份,2017,0,0,4,0,4,-0.15,1.16,8
002642,荣联科技,2017,28,69,69,3,9,1.87,20.52,178
002643,万润股份,2017,0,0,0,0,0,-0.27,0,0
002644,佛慈制药,2017,0,0,0,0,0,-0.27,0,0
002645,华宏科技,2017,0,0,1,0,2,-0.22,0.52,3
002646,青青稞酒,2017,0,2,0,0,13,0.06,3.19,15
002647,民盛金科,2017,1,31,1,7,148,4.18,42.63,188
002648,卫星石化,2017,0,0,0,0,0,-0.27,0,0
002649,博彦科技,2017,7,37,23,0,2,0.45,6.93,69
002650,加加食品,2017,0,0,0,0,13,0.04,2.98,13
002651,利君股份,2017,0,0,0,0,0,-0.27,0,0
002652,扬子新材,2017,0,0,0,0,1,-0.25,0.23,1
002653,海思科,2017,0,0,0,0,0,-0.27,0,0
002654,万润科技,2017,0,0,0,0,7,-0.1,1.61,7
002655,共达电声,2017,2,0,0,0,1,-0.21,0.57,3
002656,摩登大道,2017,2,11,1,0,27,0.54,7.75,41
002657,中科金财,2017,6,10,6,9,141,4.06,41.47,172
002658,雪迪龙,2017,0,12,6,0,0,-0.1,1.62,18
002659,凯文教育,2017,0,0,0,0,0,-0.27,0,0
002660,茂硕电源,2017,0,0,5,0,3,-0.17,0.99,8
002661,克明面业,2017,0,0,0,0,0,-0.27,0,0
002662,京威股份,2017,0,0,0,0,3,-0.2,0.69,3
002663,普邦股份,2017,0,0,0,0,4,-0.17,0.92,4
002664,长鹰信质,2017,1,0,0,0,2,-0.2,0.63,3
002665,首航节能,2017,0,0,0,0,1,-0.25,0.23,1
002666,德联集团,2017,0,0,0,0,10,-0.03,2.29,10
002667,鞍重股份,2017,0,0,0,0,0,-0.27,0,0
002668,奥马电器,2017,3,12,2,4,67,1.84,20.23,88
002669,康达新材,2017,0,0,0,0,0,-0.27,0,0
002670,国盛金控,2017,2,3,3,2,16,0.36,6,26
002671,龙泉股份,2017,0,0,0,0,0,-0.27,0,0
002672,东江环保,2017,0,0,0,0,0,-0.27,0,0
002673,西部证券,2017,0,0,0,0,11,-0.01,2.52,11
002674,兴业科技,2017,0,0,0,0,1,-0.25,0.23,1
002675,东诚药业,2017,0,0,0,0,0,-0.27,0,0
002676,顺威股份,2017,0,0,0,0,8,-0.08,1.83,8
002677,浙江美大,2017,0,0,0,0,5,-0.15,1.15,5
002678,珠江钢琴,2017,1,1,0,0,6,-0.1,1.65,8
002679,福建金森,2017,0,1,0,0,0,-0.26,0.1,1
002680,长生生物,2017,0,0,0,0,0,-0.27,0,0
002681,奋达科技,2017,5,1,4,0,11,0.12,3.73,21
002682,龙洲股份,2017,0,0,0,0,3,-0.2,0.69,3
002683,宏大爆破,2017,0,0,0,0,0,-0.27,0,0
002684,猛狮科技,2017,1,1,0,0,7,-0.07,1.88,9
002685,华东重机,2017,0,1,0,0,32,0.51,7.44,33
002686,亿利达,2017,0,0,0,0,0,-0.27,0,0
002687,乔治白,2017,0,2,0,0,2,-0.2,0.67,4
002688,金河生物,2017,0,0,0,0,0,-0.27,0,0
002689,远大智能,2017,12,0,1,0,5,0.07,3.26,18
002690,美亚光电,2017,2,1,0,0,0,-0.22,0.45,3
002691,冀凯股份,2017,0,0,1,0,0,-0.26,0.06,1
002692,睿康股份,2017,0,0,0,0,1,-0.25,0.23,1
002693,双成药业,2017,0,0,0,0,0,-0.27,0,0
002694,顾地科技,2017,0,0,0,0,0,-0.27,0,0
002695,煌上煌,2017,0,1,0,0,1,-0.23,0.33,2
002696,百洋股份,2017,0,0,0,0,3,-0.2,0.69,3
002697,红旗连锁,2017,0,4,0,0,1,-0.2,0.65,5
002698,博实股份,2017,5,0,0,0,8,0.01,2.69,13
002699,美盛文化,2017,0,1,0,0,10,-0.02,2.4,11
002700,新疆浩源,2017,0,0,0,0,0,-0.27,0,0
002701,奥瑞金,2017,0,3,2,0,4,-0.13,1.35,9
002702,海欣食品,2017,0,0,0,0,17,0.14,3.9,17
002703,浙江世宝,2017,1,0,1,0,0,-0.25,0.23,2
002705,新宝股份,2017,0,0,0,0,6,-0.13,1.38,6
002706,良信电器,2017,0,0,0,0,1,-0.25,0.23,1
002707,众信旅游,2017,1,7,0,1,10,0.14,3.94,19
002708,光洋股份,2017,2,0,0,0,1,-0.21,0.57,3
002709,天赐材料,2017,3,2,1,0,1,-0.16,1.01,7
002711,欧浦智网,2017,3,7,19,4,46,1.39,15.93,79
002712,思美传媒,2017,0,0,0,0,0,-0.27,0,0
002713,东易日盛,2017,8,2,0,0,10,0.13,3.87,20
002714,牧原股份,2017,0,1,1,0,5,-0.13,1.31,7
002715,登云股份,2017,0,0,1,0,5,-0.14,1.21,6
002716,金贵银业,2017,0,0,0,0,0,-0.27,0,0
002717,岭南股份,2017,0,0,0,0,0,-0.27,0,0
002718,友邦吊顶,2017,0,0,0,0,3,-0.2,0.69,3
002719,麦趣尔,2017,0,1,0,0,4,-0.16,1.02,5
002721,金一文化,2017,0,1,0,0,20,0.22,4.69,21
002722,金轮股份,2017,0,0,0,0,40,0.69,9.17,40
002723,金莱特,2017,2,0,0,0,2,-0.19,0.8,4
002724,海洋王,2017,0,0,1,0,0,-0.26,0.06,1
002725,跃岭股份,2017,0,0,0,0,0,-0.27,0,0
002726,龙大肉食,2017,0,0,0,0,0,-0.27,0,0
002727,一心堂,2017,0,2,0,0,30,0.47,7.09,32
002728,特一药业,2017,0,0,0,0,0,-0.27,0,0
002729,好利来,2017,0,0,1,0,4,-0.17,0.98,5
002730,电光科技,2017,0,1,0,0,0,-0.26,0.1,1
002731,萃华珠宝,2017,0,0,0,0,0,-0.27,0,0
002732,燕塘乳业,2017,0,0,0,0,7,-0.1,1.61,7
002733,雄韬股份,2017,0,1,1,0,1,-0.23,0.39,3
002734,利民股份,2017,0,1,0,0,2,-0.21,0.56,3
002735,王子新材,2017,0,0,0,0,0,-0.27,0,0
002736,国信证券,2017,3,11,3,2,4,0.17,4.25,23
002737,葵花药业,2017,1,1,1,0,3,-0.16,1.03,6
002738,中矿资源,2017,0,0,1,0,0,-0.26,0.06,1
002739,万达电影,2017,0,1,0,0,11,0,2.63,12
002740,爱迪尔,2017,0,0,0,0,0,-0.27,0,0
002741,光华科技,2017,0,0,0,0,0,-0.27,0,0
002742,三圣股份,2017,0,0,0,0,1,-0.25,0.23,1
002743,富煌钢构,2017,0,0,2,0,12,0.03,2.87,14
002745,木林森,2017,0,0,1,0,11,0,2.58,12
002746,仙坛股份,2017,0,0,0,0,0,-0.27,0,0
002747,埃斯顿,2017,17,9,1,0,171,4.23,43.14,198
002748,世龙实业,2017,0,1,0,0,4,-0.16,1.02,5
002749,国光股份,2017,0,0,0,0,0,-0.27,0,0
002750,龙津药业,2017,0,0,0,0,3,-0.2,0.69,3
002751,易尚展示,2017,0,13,0,0,2,-0.08,1.82,15
002752,昇兴股份,2017,0,2,9,0,4,-0.09,1.68,15
002753,永东股份,2017,0,0,0,0,1,-0.25,0.23,1
002755,东方新星,2017,0,0,0,0,0,-0.27,0,0
002756,永兴特钢,2017,0,0,0,0,0,-0.27,0,0
002757,南兴装备,2017,0,0,0,0,0,-0.27,0,0
002758,华通医药,2017,0,0,0,0,0,-0.27,0,0
002759,天际股份,2017,1,1,0,0,1,-0.22,0.51,3
002760,凤形股份,2017,0,0,0,0,0,-0.27,0,0
002761,多喜爱,2017,1,2,0,0,5,-0.11,1.53,8
002762,金发拉比,2017,1,1,1,0,8,-0.04,2.17,11
002763,汇洁股份,2017,0,0,0,0,19,0.18,4.36,19
002765,蓝黛传动,2017,0,0,0,0,2,-0.22,0.46,2
002766,索菱股份,2017,29,9,1,0,7,0.52,7.58,46
002767,先锋电子,2017,0,4,25,0,10,0.17,4.24,39
002768,国恩股份,2017,0,0,0,0,0,-0.27,0,0
002769,普路通,2017,1,1,2,0,19,0.23,4.76,23
002770,科迪乳业,2017,0,0,0,0,10,-0.03,2.29,10
002771,真视通,2017,3,34,21,0,5,0.41,6.5,63
002772,众兴菌业,2017,0,0,0,0,0,-0.27,0,0
002773,康弘药业,2017,0,0,0,0,0,-0.27,0,0
002774,快意电梯,2017,0,0,0,0,0,-0.27,0,0
002775,文科园林,2017,0,0,0,0,1,-0.25,0.23,1
002776,柏堡龙,2017,0,0,0,0,5,-0.15,1.15,5
002777,久远银海,2017,7,24,3,1,3,0.29,5.33,38
002778,高科石化,2017,0,0,1,0,0,-0.26,0.06,1
002779,中坚科技,2017,0,0,0,0,1,-0.25,0.23,1
002780,三夫户外,2017,0,0,0,0,14,0.07,3.21,14
002781,奇信股份,2017,4,1,78,0,10,0.55,7.83,93
002782,可立克,2017,1,1,0,0,3,-0.17,0.96,5
002783,凯龙股份,2017,0,0,0,0,3,-0.2,0.69,3
002785,万里石,2017,0,0,0,0,2,-0.22,0.46,2
002786,银宝山新,2017,0,1,0,0,3,-0.19,0.79,4
002787,华源控股,2017,0,0,1,0,0,-0.26,0.06,1
002788,鹭燕医药,2017,19,6,0,0,4,0.23,4.8,29
002789,建艺集团,2017,0,0,0,0,0,-0.27,0,0
002790,瑞尔特,2017,0,0,0,0,0,-0.27,0,0
002791,坚朗五金,2017,0,2,0,0,7,-0.08,1.81,9
002792,通宇通讯,2017,0,1,4,0,1,-0.21,0.58,6
